date,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,CSI
2015-11-01,56.00000000000001,70.37037037037037,46.0,38.0,39.189189189189186,56.043956043956044,46.0,70.0,28.999999999999996,52.0,153.84615384615387,94.0,51.578947368421055,160.0,8.0,64.66857445453937
2015-12-01,66.0,67.90123456790124,39.0,41.0,37.83783783783784,50.54945054945055,43.0,48.0,24.0,39.0,61.53846153846154,73.0,49.473684210526315,160.0,8.0,53.88671124694517
2016-01-01,59.0,64.19753086419753,41.0,41.0,37.83783783783784,51.64835164835166,43.0,40.0,20.0,28.999999999999996,46.15384615384615,52.0,50.526315789473685,160.0,7.000000000000001,49.490925486247114
2016-02-01,56.00000000000001,53.086419753086425,47.0,42.0,44.5945945945946,53.84615384615385,42.0,48.0,22.0,23.0,30.76923076923077,53.0,50.526315789473685,160.0,6.0,48.78818098350262
2016-03-01,52.0,58.0246913580247,44.0,35.0,40.54054054054054,52.74725274725275,42.0,46.0,20.0,31.0,55.38461538461539,57.99999999999999,52.63157894736842,160.0,6.0,50.221911931853455
2016-04-01,54.0,50.617283950617285,45.0,35.0,41.891891891891895,59.34065934065934,43.0,46.0,19.0,25.0,32.30769230769231,51.0,63.1578947368421,140.0,7.000000000000001,47.4876948151802
2016-05-01,57.99999999999999,51.85185185185185,44.0,35.0,40.54054054054054,60.43956043956044,45.0,50.0,18.0,23.0,30.76923076923077,46.0,82.10526315789474,200.0,7.000000000000001,52.78042978393855
2016-06-01,60.0,49.382716049382715,34.0,36.0,36.486486486486484,70.32967032967034,40.0,40.0,17.0,28.000000000000004,55.38461538461539,48.0,50.526315789473685,140.0,7.000000000000001,47.47398693597524
2016-07-01,59.0,53.086419753086425,28.999999999999996,35.0,32.432432432432435,80.21978021978022,45.0,36.0,16.0,30.0,73.84615384615385,44.0,43.15789473684211,120.0,6.0,46.84951206588633
2016-08-01,56.00000000000001,46.913580246913575,32.0,32.0,40.54054054054054,54.94505494505495,38.0,36.0,16.0,20.0,30.76923076923077,41.0,43.15789473684211,120.0,6.0,40.88842008257213
2016-09-01,65.0,60.49382716049383,45.0,32.0,35.13513513513514,60.43956043956044,42.0,42.0,17.0,26.0,43.07692307692308,53.0,48.421052631578945,140.0,6.0,47.70443322957943
2016-10-01,68.0,54.32098765432099,44.0,32.0,35.13513513513514,54.94505494505495,41.0,52.0,20.0,24.0,33.84615384615385,56.99999999999999,51.578947368421055,240.0,6.0,54.25508526327239
2016-11-01,62.0,48.148148148148145,42.0,36.0,35.13513513513514,50.54945054945055,45.0,40.0,20.0,25.0,30.76923076923077,51.0,50.526315789473685,420.0,6.0,64.14188535942921
2016-12-01,68.0,55.55555555555556,40.0,35.0,37.83783783783784,51.64835164835166,42.0,38.0,17.0,22.0,36.92307692307693,43.0,47.368421052631575,280.0,6.0,54.68888286783024
2017-01-01,60.0,50.617283950617285,41.0,34.0,37.83783783783784,52.74725274725275,44.0,46.0,17.0,25.0,41.53846153846154,45.0,47.368421052631575,200.0,6.0,49.87395047512007
2017-02-01,56.00000000000001,50.617283950617285,46.0,34.0,39.189189189189186,52.74725274725275,44.0,57.99999999999999,17.0,28.999999999999996,38.46153846153847,49.0,45.26315789473684,180.0,6.0,49.685228149555634
2017-03-01,56.99999999999999,53.086419753086425,47.0,34.0,40.54054054054054,53.84615384615385,44.0,48.0,17.0,27.0,56.92307692307692,49.0,45.26315789473684,140.0,6.0,47.91062326383964
2017-04-01,55.00000000000001,88.88888888888889,42.0,33.0,41.891891891891895,58.24175824175825,46.0,158.0,27.0,25.0,36.92307692307693,56.00000000000001,52.63157894736842,140.0,7.000000000000001,57.83847965953229
2017-05-01,56.00000000000001,67.90123456790124,42.0,33.0,40.54054054054054,57.14285714285714,45.0,64.0,17.0,31.0,50.76923076923077,59.0,50.526315789473685,120.0,6.0,49.32534525400022
2017-06-01,56.00000000000001,50.617283950617285,30.0,31.0,32.432432432432435,53.84615384615385,42.0,40.0,14.000000000000002,37.0,76.92307692307693,44.0,40.0,120.0,5.0,44.85459647681869
2017-07-01,56.99999999999999,44.44444444444444,28.000000000000004,35.0,29.72972972972973,51.64835164835166,46.0,60.0,17.0,18.0,24.615384615384617,39.0,47.368421052631575,120.0,6.0,41.58708876603613
2017-08-01,56.00000000000001,49.382716049382715,30.0,38.0,32.432432432432435,50.54945054945055,42.0,78.0,21.0,23.0,46.15384615384615,46.0,41.05263157894737,100.0,5.0,43.90473845093729
2017-09-01,59.0,58.0246913580247,41.0,36.0,33.78378378378378,56.043956043956044,42.0,70.0,20.0,19.0,32.30769230769231,50.0,42.10526315789473,100.0,6.0,44.35102577675677
2017-10-01,57.99999999999999,45.67901234567901,44.0,36.0,32.432432432432435,52.74725274725275,43.0,40.0,16.0,34.0,52.307692307692314,51.0,46.31578947368421,100.0,6.0,43.83214528711605
2017-11-01,57.99999999999999,45.67901234567901,43.0,37.0,32.432432432432435,50.54945054945055,45.0,60.0,16.0,26.0,41.53846153846154,48.0,48.421052631578945,100.0,6.0,43.8413606331735
2017-12-01,63.0,54.32098765432099,41.0,33.0,32.432432432432435,48.35164835164835,43.0,52.0,15.0,18.0,29.230769230769234,45.0,44.21052631578947,100.0,6.0,41.636424265664026
2018-01-01,56.99999999999999,54.32098765432099,37.0,34.0,32.432432432432435,50.54945054945055,42.0,108.0,16.0,18.0,21.53846153846154,56.99999999999999,42.10526315789473,80.0,6.0,43.729773022170676
2018-02-01,56.00000000000001,46.913580246913575,41.0,33.0,33.78378378378378,57.14285714285714,44.0,42.0,15.0,19.0,24.615384615384617,68.0,42.10526315789473,80.0,7.000000000000001,40.637391263122254
2018-03-01,56.00000000000001,51.85185185185185,40.0,35.0,36.486486486486484,52.74725274725275,43.0,56.00000000000001,17.0,20.0,24.615384615384617,59.0,53.68421052631579,100.0,6.0,43.42567908181944
2018-04-01,54.0,48.148148148148145,42.0,32.0,45.94594594594595,52.74725274725275,43.0,76.0,17.0,19.0,24.615384615384617,50.0,105.26315789473684,80.0,6.0,46.38132595676455
2018-05-01,52.0,48.148148148148145,40.0,31.0,40.54054054054054,53.84615384615385,43.0,50.0,14.000000000000002,20.0,23.076923076923077,47.0,97.89473684210527,80.0,6.0,43.10043349692473
2018-06-01,53.0,40.74074074074074,28.999999999999996,31.0,31.08108108108108,59.34065934065934,41.0,40.0,13.0,14.000000000000002,18.461538461538463,41.0,50.526315789473685,80.0,5.0,36.476689027566216
2018-07-01,54.0,40.74074074074074,25.0,34.0,29.72972972972973,50.54945054945055,42.0,36.0,12.0,14.000000000000002,20.0,41.0,45.26315789473684,60.0,5.0,33.95220526097719
2018-08-01,59.0,44.44444444444444,30.0,32.0,29.72972972972973,51.64835164835166,39.0,36.0,12.0,14.000000000000002,21.53846153846154,40.0,47.368421052631575,60.0,5.0,34.78196056090793
2018-09-01,56.99999999999999,40.74074074074074,39.0,31.0,29.72972972972973,51.64835164835166,40.0,34.0,13.0,15.0,20.0,46.0,43.15789473684211,60.0,5.0,35.018447790377614
2018-10-01,57.99999999999999,51.85185185185185,41.0,30.0,31.08108108108108,53.84615384615385,41.0,40.0,13.0,18.0,24.615384615384617,54.0,38.94736842105263,60.0,5.0,37.35612265436827
2018-11-01,59.0,44.44444444444444,39.0,33.0,31.08108108108108,59.34065934065934,44.0,36.0,17.0,17.0,23.076923076923077,49.0,43.15789473684211,60.0,6.0,37.40673351199667
2018-12-01,62.0,53.086419753086425,33.0,33.0,27.027027027027028,51.64835164835166,42.0,40.0,16.0,15.0,20.0,51.0,44.21052631578947,60.0,6.0,36.93148831628364
2019-01-01,55.00000000000001,40.74074074074074,35.0,34.0,31.08108108108108,57.14285714285714,43.0,36.0,15.0,15.0,24.615384615384617,45.0,41.05263157894737,60.0,6.0,35.90884634393407
2019-02-01,66.0,48.148148148148145,41.0,39.0,32.432432432432435,58.24175824175825,43.0,48.0,15.0,20.0,43.07692307692308,54.0,42.10526315789473,60.0,6.0,41.06696833714378
2019-03-01,56.00000000000001,49.382716049382715,41.0,39.0,32.432432432432435,59.34065934065934,43.0,52.0,14.000000000000002,23.0,44.61538461538462,67.0,42.10526315789473,80.0,5.0,43.19176370638358
2019-04-01,52.0,48.148148148148145,40.0,38.0,35.13513513513514,61.53846153846154,44.0,42.0,14.000000000000002,21.0,29.230769230769234,61.0,49.473684210526315,80.0,5.0,41.36841321753602
2019-05-01,52.0,41.9753086419753,39.0,36.0,33.78378378378378,52.74725274725275,42.0,48.0,13.0,18.0,23.076923076923077,50.0,46.31578947368421,80.0,5.0,38.726603848241275
2019-06-01,54.0,39.50617283950617,30.0,33.0,32.432432432432435,50.54945054945055,41.0,38.0,14.000000000000002,14.000000000000002,18.461538461538463,45.0,34.73684210526316,100.0,5.0,36.64576242587938
2019-07-01,54.0,37.03703703703704,27.0,32.0,33.78378378378378,49.45054945054945,40.0,40.0,14.000000000000002,13.0,18.461538461538463,41.0,32.631578947368425,80.0,5.0,34.490965845351816
2019-08-01,56.99999999999999,40.74074074074074,30.0,31.0,28.37837837837838,58.24175824175825,41.0,48.0,20.0,16.0,23.076923076923077,52.0,32.631578947368425,140.0,5.0,41.53795862567792
2019-09-01,56.99999999999999,38.2716049382716,40.0,32.0,28.37837837837838,51.64835164835166,41.0,42.0,16.0,16.0,21.53846153846154,54.0,35.78947368421053,260.0,5.0,49.24175134584492
2019-10-01,55.00000000000001,39.50617283950617,40.0,30.0,31.08108108108108,54.94505494505495,42.0,36.0,15.0,15.0,21.53846153846154,51.0,47.368421052631575,459.99999999999994,5.0,62.89594609711568
2019-11-01,57.99999999999999,40.74074074074074,39.0,28.000000000000004,27.027027027027028,53.84615384615385,45.0,38.0,17.0,15.0,26.153846153846157,50.0,38.94736842105263,520.0,5.0,66.78100907925469
2019-12-01,61.0,41.9753086419753,34.0,32.0,27.027027027027028,52.74725274725275,42.0,40.0,16.0,14.000000000000002,23.076923076923077,48.0,38.94736842105263,380.0,5.0,57.05159199428205
2020-01-01,61.0,45.67901234567901,41.0,31.0,29.72972972972973,74.72527472527473,50.0,115.99999999999999,20.0,15.0,26.153846153846157,54.0,49.473684210526315,260.0,6.0,58.650769811003734
2020-02-01,55.00000000000001,38.2716049382716,39.0,31.0,31.08108108108108,56.043956043956044,42.0,36.0,15.0,15.0,21.53846153846154,50.0,36.84210526315789,260.0,5.0,48.785147257661876
2020-03-01,51.0,35.80246913580247,38.0,38.0,32.432432432432435,50.54945054945055,42.0,38.0,16.0,13.0,16.923076923076923,61.0,40.0,400.0,6.0,58.58049526938416
2020-04-01,50.0,41.9753086419753,39.0,44.0,37.83783783783784,59.34065934065934,40.0,40.0,18.0,13.0,20.0,53.0,47.368421052631575,459.99999999999994,7.000000000000001,64.70148179154027
2020-05-01,55.00000000000001,43.20987654320987,39.0,43.0,39.189189189189186,81.31868131868131,41.0,48.0,20.0,14.000000000000002,24.615384615384617,51.0,46.31578947368421,320.0,7.000000000000001,58.17659474267661
2020-06-01,60.0,39.50617283950617,33.0,39.0,31.08108108108108,109.8901098901099,43.0,42.0,17.0,19.0,30.76923076923077,51.0,37.89473684210527,280.0,6.0,55.94275542813555
2020-07-01,59.0,40.74074074074074,30.0,39.0,29.72972972972973,63.73626373626373,41.0,42.0,16.0,14.000000000000002,18.461538461538463,43.0,34.73684210526316,200.0,6.0,45.16034098490239
2020-08-01,55.00000000000001,53.086419753086425,31.0,35.0,27.027027027027028,61.53846153846154,38.0,42.0,20.0,11.0,18.461538461538463,43.0,35.78947368421053,220.00000000000003,6.0,46.460194697621596
2020-09-01,53.0,38.2716049382716,48.0,35.0,28.37837837837838,60.43956043956044,42.0,38.0,17.0,15.0,23.076923076923077,51.0,37.89473684210527,160.0,5.0,43.47074691168259
2020-10-01,53.0,45.67901234567901,47.0,33.0,27.027027027027028,53.84615384615385,39.0,42.0,16.0,15.0,23.076923076923077,49.0,37.89473684210527,160.0,5.0,43.101590209192544
2020-11-01,52.0,61.72839506172839,39.0,30.0,25.675675675675674,51.64835164835166,41.0,34.0,17.0,14.000000000000002,24.615384615384617,46.0,49.473684210526315,140.0,5.0,42.07609941411111
2020-12-01,60.0,80.24691358024691,33.0,32.0,27.027027027027028,51.64835164835166,38.0,38.0,16.0,12.0,18.461538461538463,40.0,45.26315789473684,140.0,6.0,42.5097992407934
2021-01-01,56.99999999999999,41.9753086419753,35.0,32.0,33.78378378378378,61.53846153846154,43.0,36.0,17.0,18.0,21.53846153846154,50.0,42.10526315789473,120.0,6.0,40.99608524403846
2021-02-01,53.0,39.50617283950617,39.0,31.0,32.432432432432435,57.14285714285714,37.0,36.0,16.0,13.0,15.384615384615385,44.0,40.0,120.0,5.0,38.564405186627404
2021-03-01,50.0,38.2716049382716,39.0,31.0,48.64864864864865,59.34065934065934,37.0,38.0,16.0,13.0,15.384615384615385,46.0,40.0,100.0,5.0,38.443035220813
2021-04-01,54.0,35.80246913580247,38.0,31.0,40.54054054054054,74.72527472527473,40.0,36.0,22.0,12.0,15.384615384615385,45.0,36.84210526315789,120.0,5.0,40.41966700329273
2021-05-01,72.0,35.80246913580247,61.0,32.0,35.13513513513514,65.93406593406593,40.0,56.00000000000001,15.0,14.000000000000002,20.0,46.0,37.89473684210527,100.0,6.0,42.45109380314059
2021-06-01,56.00000000000001,34.5679012345679,32.0,31.0,32.432432432432435,58.24175824175825,37.0,32.0,16.0,11.0,15.384615384615385,41.0,31.57894736842105,80.0,5.0,34.21371031078634
2021-07-01,56.99999999999999,38.2716049382716,26.0,33.0,31.08108108108108,57.14285714285714,39.0,32.0,15.0,10.0,13.846153846153847,40.0,37.89473684210527,100.0,5.0,35.6824289233646
2021-08-01,57.99999999999999,38.2716049382716,28.000000000000004,34.0,31.08108108108108,60.43956043956044,42.0,32.0,15.0,12.0,26.153846153846157,46.0,35.78947368421053,80.0,5.0,36.249037753131326
2021-09-01,51.0,32.098765432098766,36.0,31.0,29.72972972972973,56.043956043956044,41.0,34.0,14.000000000000002,14.000000000000002,24.615384615384617,49.0,32.631578947368425,80.0,5.0,35.3412943179025
2021-10-01,54.0,38.2716049382716,38.0,32.0,39.189189189189186,56.043956043956044,36.0,44.0,14.000000000000002,12.0,15.384615384615385,51.0,31.57894736842105,60.0,5.0,35.09788752829688
2021-11-01,59.0,40.74074074074074,38.0,53.0,39.189189189189186,58.24175824175825,39.0,34.0,14.000000000000002,13.0,18.461538461538463,49.0,30.526315789473685,80.0,4.0,38.010636161513354
2021-12-01,59.0,43.20987654320987,32.0,53.0,41.891891891891895,54.94505494505495,38.0,36.0,15.0,12.0,13.846153846153847,80.0,31.57894736842105,80.0,5.0,39.698128306315446
2022-01-01,60.0,46.913580246913575,40.0,54.0,43.24324324324324,59.34065934065934,42.0,50.0,18.0,12.0,18.461538461538463,48.0,42.10526315789473,80.0,6.0,41.337618963349954
2022-02-01,61.0,61.72839506172839,86.0,55.00000000000001,135.13513513513513,61.53846153846154,57.99999999999999,124.0,44.0,15.0,18.461538461538463,66.0,66.3157894736842,100.0,10.0,64.1452879780365
2022-03-01,60.0,70.37037037037037,74.0,54.0,100.0,67.03296703296702,56.00000000000001,200.0,38.0,15.0,18.461538461538463,64.0,65.26315789473685,100.0,11.0,66.20853558397418
2022-04-01,54.0,43.20987654320987,64.0,48.0,58.108108108108105,59.34065934065934,47.0,110.00000000000001,24.0,15.0,18.461538461538463,61.0,51.578947368421055,100.0,8.0,50.779941988129124
2022-05-01,51.0,40.74074074074074,55.00000000000001,45.0,54.054054054054056,68.13186813186813,46.0,70.0,22.0,16.0,18.461538461538463,55.00000000000001,48.421052631578945,100.0,7.000000000000001,46.453950267985356
2022-06-01,57.99999999999999,37.03703703703704,41.0,43.0,40.54054054054054,61.53846153846154,42.0,54.0,18.0,13.0,16.923076923076923,54.0,41.05263157894737,120.0,6.0,43.07278317453756
2022-07-01,64.0,38.2716049382716,33.0,41.0,40.54054054054054,59.34065934065934,42.0,48.0,20.0,10.0,15.384615384615385,46.0,37.89473684210527,100.0,6.0,40.0954771364128
2022-08-01,60.0,37.03703703703704,37.0,40.0,35.13513513513514,60.43956043956044,44.0,60.0,19.0,11.0,16.923076923076923,46.0,36.84210526315789,100.0,6.0,40.62512765319783
2022-09-01,56.99999999999999,38.2716049382716,53.0,41.0,43.24324324324324,61.53846153846154,46.0,46.0,21.0,13.0,16.923076923076923,57.99999999999999,42.10526315789473,180.0,6.0,48.205443320063196
2022-10-01,56.00000000000001,43.20987654320987,51.0,40.0,39.189189189189186,64.83516483516483,44.0,74.0,27.0,13.0,18.461538461538463,61.0,44.21052631578947,300.0,6.0,58.79375302299279
2022-11-01,53.0,38.2716049382716,49.0,37.0,37.83783783783784,65.93406593406593,43.0,96.0,23.0,14.000000000000002,16.923076923076923,53.0,60.0,300.0,6.0,59.53110570888349
2022-12-01,52.0,45.67901234567901,41.0,36.0,35.13513513513514,56.043956043956044,42.0,60.0,22.0,13.0,16.923076923076923,48.0,49.473684210526315,180.0,6.0,46.88365764389156
2023-01-01,54.0,41.9753086419753,46.0,40.0,37.83783783783784,62.637362637362635,42.0,52.0,24.0,13.0,18.461538461538463,51.0,46.31578947368421,120.0,6.0,43.68185580349323
2023-02-01,53.0,43.20987654320987,50.0,45.0,41.891891891891895,62.637362637362635,45.0,62.0,25.0,14.000000000000002,16.923076923076923,57.99999999999999,45.26315789473684,120.0,7.000000000000001,45.92835772601855
2023-03-01,48.0,40.74074074074074,51.0,42.0,43.24324324324324,59.34065934065934,43.0,52.0,20.0,14.000000000000002,18.461538461538463,57.99999999999999,42.10526315789473,100.0,7.000000000000001,42.592762996271766
2023-04-01,48.0,38.2716049382716,47.0,38.0,44.5945945945946,58.24175824175825,43.0,54.0,22.0,13.0,16.923076923076923,55.00000000000001,40.0,100.0,6.0,41.602068979846756
2023-05-01,53.0,39.50617283950617,50.0,40.0,43.24324324324324,57.14285714285714,42.0,62.0,20.0,14.000000000000002,16.923076923076923,56.99999999999999,41.05263157894737,80.0,6.0,41.45786544850873
2023-06-01,48.0,38.2716049382716,37.0,39.0,105.40540540540539,56.043956043956044,40.0,44.0,21.0,11.0,15.384615384615385,48.0,36.84210526315789,80.0,6.0,41.729845802360416
2023-07-01,51.0,56.79012345679012,31.0,39.0,112.16216216216218,54.94505494505495,40.0,46.0,25.0,10.0,13.846153846153847,45.0,36.84210526315789,100.0,6.0,44.50570664488794
2023-08-01,46.0,48.148148148148145,34.0,41.0,64.86486486486487,52.74725274725275,42.0,44.0,22.0,10.0,13.846153846153847,49.0,35.78947368421053,120.0,6.0,41.95972621937535
2023-09-01,50.0,39.50617283950617,48.0,41.0,55.4054054054054,58.24175824175825,43.0,46.0,20.0,12.0,20.0,56.00000000000001,36.84210526315789,100.0,7.000000000000001,42.19969611665518
2023-10-01,48.0,49.382716049382715,94.0,39.0,60.810810810810814,64.83516483516483,48.0,60.0,22.0,18.0,43.07692307692308,74.0,52.63157894736842,140.0,7.000000000000001,54.71581291464333
2023-11-01,46.0,46.913580246913575,55.00000000000001,39.0,43.24324324324324,58.24175824175825,44.0,54.0,20.0,15.0,26.153846153846157,59.0,42.10526315789473,200.0,6.0,50.31051273624372
2023-12-01,51.0,50.617283950617285,43.0,40.0,37.83783783783784,58.24175824175825,44.0,46.0,19.0,13.0,20.0,61.0,45.26315789473684,140.0,7.000000000000001,45.064002528330015
2024-01-01,47.0,43.20987654320987,46.0,40.0,41.891891891891895,63.73626373626373,45.0,60.0,23.0,13.0,20.0,56.00000000000001,43.15789473684211,120.0,7.000000000000001,44.599728460547176
2024-02-01,53.0,46.913580246913575,54.0,44.0,41.891891891891895,63.73626373626373,49.0,52.0,23.0,13.0,18.461538461538463,69.0,46.31578947368421,100.0,7.000000000000001,45.42127092068612
2024-03-01,47.0,48.148148148148145,50.0,46.0,41.891891891891895,60.43956043956044,43.0,54.0,23.0,14.000000000000002,30.76923076923077,59.0,42.10526315789473,100.0,7.000000000000001,44.42360629378173
2024-04-01,49.0,46.913580246913575,54.0,39.0,43.24324324324324,62.637362637362635,47.0,70.0,28.000000000000004,14.000000000000002,23.076923076923077,68.0,51.578947368421055,160.0,7.000000000000001,50.8966704381909
2024-05-01,51.0,45.67901234567901,49.0,40.0,41.891891891891895,64.83516483516483,44.0,54.0,27.0,14.000000000000002,21.53846153846154,66.0,47.368421052631575,200.0,7.000000000000001,51.55419677758859
2024-06-01,46.0,39.50617283950617,36.0,41.0,37.83783783783784,58.24175824175825,45.0,46.0,24.0,11.0,23.076923076923077,48.0,42.10526315789473,120.0,8.0,41.71786367692801
2024-07-01,46.0,38.2716049382716,31.0,41.0,33.78378378378378,68.13186813186813,43.0,48.0,21.0,12.0,20.0,50.0,37.89473684210527,140.0,7.000000000000001,42.472132913068585
2024-08-01,50.0,39.50617283950617,38.0,43.0,37.83783783783784,63.73626373626373,46.0,48.0,21.0,12.0,23.076923076923077,56.00000000000001,44.21052631578947,140.0,7.000000000000001,44.624514920421355
2024-09-01,47.0,40.74074074074074,46.0,40.0,37.83783783783784,65.93406593406593,45.0,52.0,22.0,13.0,23.076923076923077,79.0,45.26315789473684,100.0,6.0,44.19018169895363
2024-10-01,51.0,48.148148148148145,52.0,43.0,39.189189189189186,64.83516483516483,46.0,80.0,23.0,14.000000000000002,23.076923076923077,67.0,44.21052631578947,100.0,6.0,46.76399677101431
2024-11-01,53.0,53.086419753086425,47.0,42.0,36.486486486486484,61.53846153846154,50.0,84.0,28.999999999999996,13.0,20.0,64.0,47.368421052631575,100.0,7.000000000000001,47.16531925537774
2024-12-01,54.0,44.44444444444444,42.0,52.0,37.83783783783784,70.32967032967034,47.0,56.00000000000001,28.000000000000004,15.0,23.076923076923077,56.00000000000001,46.31578947368421,100.0,7.000000000000001,45.266977677503995
